id,text,classification,model_ai,prompt,created_at,updated_at,investment_target
19514,"Emissão de CRAs cai 26%: como isso impacta o mercado de Fiagros?. As emissões de CRAs caíram 26% no primeiro semestre de 2025, somando R$ 14,2 bilhões, mas especialistas apontam que o mercado de capitais segue ampliando sua participação no crédito ao agronegócio por meio de FIDCs, CRAs pulverizados e CPRs. Segundo gestores, a retração reflete uma mudança na forma de financiamento, com grandes produtores acessando o mercado de capitais e pequenos ainda dependentes de crédito subsidiado. O estoque de investimentos em Fiagros é de cerca de R$ 40 bilhões, frente a um mercado potencial de CRAs de R$ 140 bilhões, indicando amplo espaço para crescimento.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:37:29,,GENERICO
19515,"Dólar hoje cai a R$ 5,47, devolvendo ganho da véspera após impasse entre Brasil e EUA. O dólar à vista caiu 0,49% e fechou a R$ 5,4728 após ajuste do mercado diante das tensões geradas por decisão do STF sobre efeitos de leis estrangeiras no Brasil. A queda devolveu parte da alta superior a 1% registrada na véspera, quando temores sobre sanções dos EUA e impactos no setor financeiro elevaram a aversão ao risco. Investidores também reagiram ao cenário externo, com alta do petróleo, cautela antes de discurso do Fed e atuação do Banco Central no mercado de câmbio.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:37:31,,GENERICO
19516,"CVM aplica multas de R$ 6,9 mi a envolvidos em front running com fundos da BB Asset. A CVM condenou por unanimidade Marcelo da Cruz, sua esposa Noemi Nagasawa e seu irmão Maurício da Cruz a multas de R$ 2,3 milhões cada por prática de front running na B3 entre 2016 e 2018. As operações envolveram uso de informações privilegiadas sobre ordens de fundos da BB Asset para realizar day trades de baixo risco antes da execução dessas ordens. A BB Gestão de Recursos afirmou que o caso envolve apenas um ex-funcionário e não a instituição.",NEGATIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:37:32,,GENERICO
19517,"Juros futuros recuam com arrefecimento de preocupação sobre impasse Brasil-EUA. As taxas dos DIs fecharam em baixa, devolvendo parte das fortes altas da sessão anterior, com investidores moderando preocupações sobre o impasse entre Brasil e Estados Unidos. O movimento ocorreu em meio à repercussão de decisão do STF e à cautela antes do discurso do presidente do Federal Reserve. No cenário externo, o mercado passou a precificar com mais força cortes de juros pelo Fed a partir de setembro.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:37:33,,GENERICO
19518,"Argentina: peso cai pela 1ª vez em 13 dias e ações cedem com PIB e tensões internas. O dólar oficial subiu pela primeira vez em 13 dias frente ao peso argentino, superando 1.300 pesos, enquanto o índice Merval caiu 0,49% em meio a fraqueza econômica e tensões políticas. A economia argentina registrou nova contração em junho e o Congresso rejeitou veto do presidente Javier Milei a uma lei, em cenário marcado por disputas fiscais. O movimento ocorre às vésperas das eleições legislativas, vistas como um teste para o governo.",NEGATIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:37:34,,GENERICO
19519,"TCU nega pedido da Petrobras sobre norma para detalhar política de preços. O TCU negou pedido da Petrobras para transformar em recomendação a exigência de criação de norma interna sobre a política de preços de combustíveis. A Corte manteve o caráter obrigatório ao apontar lacunas de governança e ausência de regras formais no processo decisório de precificação. Segundo o relator, a falha fragiliza o controle e a rastreabilidade das decisões da companhia.",NEGATIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:37:35,,GENERICO
19520,"Ibovespa tem leve recuperação com bancos, mas segue abaixo dos 135 mil pontos. O Ibovespa fechou com leve alta de 0,17%, aos 134.666 pontos, após recuperação parcial dos bancos depois da forte queda da véspera ligada a temores sobre a relação entre Brasil e Estados Unidos. O índice oscilou pouco ao longo do dia, com volume financeiro enfraquecido, enquanto o setor financeiro teve desempenho misto e a alta do petróleo sustentou ações da Petrobras. No acumulado da semana, o Ibovespa recua 1,23%, mas mantém alta de 11,96% no ano.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:37:36,,GENERICO
19521,"TCU aponta para problema na governança e gestão de risco climático no Brasil. O TCU apontou uma lacuna estrutural na governança ambiental e na gestão de riscos do país, com falhas de integração entre as políticas de defesa civil e de mudança do clima. A auditoria identificou fragilidade na coordenação das ações de prevenção e maior gasto com resposta a desastres do que com prevenção. O tribunal recomendou fortalecer a articulação entre os órgãos e aprimorar a coordenação das políticas de prevenção.",NEGATIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:37:37,,GENERICO
19522,Petrobras (PETR4): Presidente do Conselho renuncia por “novos desafios profissionais”. Pietro Adamo Sampaio Mendes renunciou ao cargo de presidente e membro do Conselho de Administração da Petrobras por motivos profissionais. O Conselho poderá eleger um substituto até a próxima Assembleia Geral. A renúncia ocorreu após sua aprovação pelo Senado para cargo na ANP.,NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:37:38,,GENERICO
19523,"Equatorial, Energisa, CPFL e Cemig: Goldman revisa projeções após balanços do 2º tri. O Goldman Sachs revisou preços-alvo de empresas do setor elétrico após os resultados do 2T25, com altas de até 7% para Equatorial e Cemig, 5% para Energisa e 2% para CPFL Energia. A Equatorial segue como favorita com recomendação de compra, Energisa mantém compra, CPFL permanece neutra e Cemig continua com recomendação de venda. Apesar de resultados acima das projeções, os analistas já indicam possível desaceleração no terceiro trimestre devido aos juros elevados.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:37:39,,GENERICO
19524,"Bancos: a nova fonte de incerteza com a Lei Magnitsky; quais estão mais expostos?. As ações de grandes bancos caíram forte na terça-feira, com perda de R$ 41,98 bilhões em valor de mercado, após decisão do STF sobre a inaplicabilidade de leis estrangeiras no Brasil. O mercado reagiu ao aumento da incerteza jurídica para instituições financeiras diante do possível conflito entre determinações do STF e sanções dos EUA pela Lei Magnitsky. Analistas apontam risco limitado no curto prazo, mas destacam maior insegurança para bancos com operações internacionais.",NEGATIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:37:40,,GENERICO
19525,"Ibovespa tem leve alta com tensão entre Brasil e EUA no radar; dólar cai a R$ 5,47. O Ibovespa fechou em leve alta de 0,17%, aos 134.666 pontos, com recuperação parcial das ações dos bancos após a forte queda da véspera, enquanto o dólar à vista caiu 0,51%, a R$ 5,4729. O mercado seguiu atento às decisões do STF sobre a aplicação de leis estrangeiras e às possíveis tensões entre Brasil e Estados Unidos, além do comportamento do petróleo, que favoreceu Petrobras. No exterior, Wall Street fechou sem direção única em meio a pressões políticas sobre o Fed, enquanto Europa e Ásia tiveram desempenho misto.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:37:41,,GENERICO
